Date,Location,Attendees,Event (legacy; see tags),Tags,Curated,Source,Total Articles,State,lat,lng
2017-06-04,"Washington, DC",100.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://dcist.com/2017/06/the_third_time_in_a_week.php,1, DC,38.9071923,-77.0368707
2017-06-16,"New Haven, IN",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://wane.com/2017/06/16/group-holds-peace-rally-in-wake-of-hate-crime/,1, IN,41.0706042,-85.0144124
2017-06-17,"New Haven, IN",50.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.journalgazette.net/news/local/police-fire/20170618/residents-rally-after-black-teen-attacked,1, IN,41.0706042,-85.0144124
2017-06-19,"Jersey City, NJ",20.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.nj.com/jjournal-news/index.ssf/2017/06/march_highlights_racial_dispar.html,1, NJ,40.7177545,-74.0431435
2017-06-22,"Hollywood, FL",0.0,Racial Injustice,Civil Rights; For Confederate symbol,No,http://miami.cbslocal.com/2017/06/22/protest-over-hollywood-streets-name-changes/,1, FL,26.0112014,-80.1494901
2017-06-24,"Missoula, MT",20.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://missoulanews.bigskypress.com/missoula/pepe-goes-to-a-picnic/Content?oid=4444102,1, MT,46.8721284,-113.9940314
2017-06-25,"Annapolis, MD",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.capitalgazette.com/news/annapolis/ph-ac-cn-emergency-rally-0626-20170625-story.html,1, MD,38.9784453,-76.4921829
2017-06-27,"Jefferson City, MO",40.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.newstribune.com/news/missouri/story/2017/jun/27/naacp-opponents-protest-missouri-discrimination-bill/679743/,2, MO,38.57670170000001,-92.1735164
2017-06-30,"Austin, TX",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.kvue.com/news/protestors-rally-against-rainey-street-bar/453509960,1, TX,30.267153,-97.7430608
2017-07-03,"Marblehead, MA",200.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.bostonglobe.com/metro/2017/07/03/marblehead-residents-rally-after-hateful-graffiti-found/3DfVdBdD1iG8lHFu0DHw0M/story.html,1, MA,42.49995819999999,-70.8578024
2017-07-05,"Baton Rouge, LA",20.0,Racial Injustice,Civil Rights; Anti-Semitic,No,http://www.live5news.com/story/35817239/several-arrested-at-sterling-protest-outside-of-brpd-headquarters,3, LA,30.4514677,-91.18714659999999
2017-07-07,"Powhatan, VA",40.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.richmond.com/news/local/central-virginia/powhatan/powhatan-today/family-of-powhatan-man-stabbed-in-the-head-leads-march/article_25b50ca0-66b0-11e7-a563-47205b952baf.html,1, VA,37.5415273,-77.91882389999999
2017-07-10,"Hampton Roads, VA",20.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://wavy.com/2017/07/10/hampton-roads-marches-july-10-2017/,1, VA,36.9338606,-76.3637285
2017-07-11,"Waynesboro, VA",35.0,Racial Injustice,Civil Rights; For white supremacy,No,http://www.newsleader.com/story/news/local/2017/07/11/kkk-used-coyner-springs-park-staging-area/468154001/,1, VA,38.0684692,-78.8894682
2017-07-13,"Orchard Park, NY",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.wgrz.com/news/local/six-protesters-arrested-at-sheriff-howard-event/456770758,1, NY,42.76755929999999,-78.7439189
2017-07-14,"Annapolis, MD",200.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.capitalgazette.com/news/annapolis/ph-ac-cn-solidarity-march-0716-20160715-story.html,1, MD,38.9784453,-76.4921829
2017-07-15,"Colorado Springs, CO",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.csindy.com/coloradosprings/justice-for-jesse-rally-demands-charges/Content?oid=6411745,1, CO,38.8338816,-104.8213634
2017-07-19,"Annapolis, MD",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.capitalgazette.com/news/annapolis/ph-ac-cn-court-house-protest-0720-20170719-story.html,1, MD,38.9784453,-76.4921829
2017-07-29,"New Haven, CT",100.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.nhregister.com/general-news/20170729/greater-new-haven-naacp-holds-silent-protest-vocal-rally-at-city-green,1, CT,41.308274,-72.9278835
2017-07-31,"Idaho Falls, ID",50.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.postregister.com/articles/featured-news/2017/08/01/clergy-residents-rally-against-hate,1, ID,43.49266069999999,-112.0407584
2017-08-09,"Santa Fe, NM",50.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.santafenewmexican.com/news/local_news/man-takes-gun-into-public-meeting-separate-group-rallies-against/article_8a75212c-7de2-11e7-9a29-db3bcad8f93a.html,2, NM,35.6869752,-105.937799
2017-08-10,"New York, NY",200.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://pix11.com/2017/08/10/this-is-more-than-just-pedro-hernandezs-mother-speaks-at-protest-set-up-by-womens-march-organizer/,1, NY,40.7127753,-74.0059728
2017-08-12,"Hayneville, AL",200.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.montgomeryadvertiser.com/story/news/2017/08/12/pilgrims-honor-martyr-jonathan-daniels/562598001/,1, AL,32.1840315,-86.5802533
2017-08-13,"Walton, DE",20.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.thedailystar.com/news/local_news/fair-chief-tells-flag-protesters-to-leave/article_5f744fde-7c63-51ac-88cb-6a55a5ad9e47.html,1, DE,37.3269641,-95.33116520000002
2017-08-17,"Richmond, VA",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://wtvr.com/2017/08/17/lee-monument-love-rally/,1, VA,37.5407246,-77.4360481
2017-08-17,"Durham, NC",100.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://pulse.ncpolicywatch.org/2017/08/17/people-rally-durham-support-activists-toppling-confederate-statues/,1, NC,35.9940329,-78.898619
2017-08-18,"Durham, NC",200.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.dukechronicle.com/article/2017/08/durham-duke-protesters-gather-downtown-in-opposition-of-rumored-white-supremacist-rally,29, NC,35.9940329,-78.898619
2017-08-18,"Oak Harbor, WA",12.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.whidbeynewstimes.com/news/islanders-hold-rally-denouncing-racism/,1, WA,48.28829469999999,-122.6484205
2017-08-19,"Brooklyn, New York, NY",75.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://gazette.com/frank-serpico-others-from-nypd-rally-in-support-of-kaepernick/article/1609481,6, NY,40.6781784,-73.9441579
2017-08-19,"Abingdon, VA",100.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.heraldcourier.com/news/approximately-people-gathered-for-the-unity-rally-in-abingdon/article_e7158d37-59c5-5c54-9090-4104dc7576c3.html,1, VA,36.70983349999999,-81.9773482
2017-08-19,"Cambridge, MA",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.cambridgeday.com/2017/08/21/with-violence-at-boston-rally-all-too-likely-kids-ran-a-lemonade-fundraiser-for-peace/,1, MA,42.3736158,-71.10973349999999
2017-08-20,"Toledo, OH",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.13abc.com/content/news/Protestors-march-for-love-and-unity-441319543.html,1, OH,41.6528052,-83.5378674
2017-08-20,"Kansas City, MO",500.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.kansascity.com/news/local/article168301487.html,1, MO,39.0997265,-94.5785667
2017-08-22,"Lewiston, ME",20.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.sunjournal.com/news/lewiston-auburn/0001/11/30/citprotestsap082317/2186651,1, ME,44.100351,-70.21477639999999
2017-08-22,"Berkeley, CA",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://abc7news.com/politics/e-bay-leaders-denounce-racism-ahead-of-sunday-rally-in-berkeley/2333363/,1, CA,37.8715226,-122.273042
2017-08-23,"Wallingford, CT",0.0,Racial Injustice,Civil Rights; For racial justice; Against white supremacy; Charlottesville,Yes,https://www.myrecordjournal.com/News/Wallingford/Wallingford-News/Black-Lives-Matter-protest-planned-in-Wallingford-for-Saturday.html,1, CT,41.4570108,-72.8230736
2017-08-25,"San Francisco, CA",100.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://sanfrancisco.cbslocal.com/2017/08/25/people-dance-against-hate-in-san-francisco-ahead-of-rallies/,7, CA,37.7749295,-122.4194155
2017-08-27,"Norfolk, VA",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://wavy.com/2017/08/27/equality-march-being-held-in-downtown-norfolk/,1, VA,36.8507689,-76.28587259999999
2017-08-27,"Rock Island, IL",400.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.qconline.com/news/local/speakers-welcome-diversity-at-rock-island-rally/article_1020d799-00c9-5246-8e91-15fa4fe32bfe.html,2, IL,41.5094771,-90.5787476
2017-08-27,"Belchertown, MA",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.masslive.com/news/index.ssf/2017/08/belchertown_holds_unity_picnic.html,1, MA,42.2770346,-72.4008884
2017-08-27,"Wooster, OH",1000.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.the-daily-record.com/news/20170827/wooster-rally-crowd-to-hate-groups-youre-not-welcome-here,2, OH,40.8050565,-81.935143
2017-08-28,"Charlottesville, VA",100.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.newsleader.com/story/news/2017/08/28/cville-2-dc-march-begins-speeches-demands-and-song/610581001/,14, VA,38.0293059,-78.47667810000002
2017-08-28,"Portland, OR",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://katu.com/news/local/local-faith-leaders-gather-to-commemorate-kings-march-on-washington,1, OR,45.5051064,-122.6750261
2017-08-28,"Washington, DC",3000.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.telegram.com/news/20170828/worcester-pastor-and-rabbi-go-to-washington-for-justice-rally,6, DC,38.9071923,-77.0368707
2017-08-28,"Tyler, TX",75.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.tylerpaper.com/TP-News+Local/299658/reignite-the-dream-rally-remembers-dr-kings-speech-calls-to-continue-legacy,1, TX,32.3512601,-95.30106239999999
2017-08-28,"Annapolis, MD",20.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.capitalgazette.com/news/annapolis/ac-cn-54-years-and-counting-rally-20170828-story.html,1, MD,38.9784453,-76.4921829
2017-09-01,"Annapolis, MD",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.capitalgazette.com/news/annapolis/ac-cn-statehouse-lightshow-0903-story.html,1, MD,38.9784453,-76.4921829
2017-09-01,"Seattle, WA",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.capitalgazette.com/news/annapolis/ac-cn-statehouse-lightshow-0903-story.html,1, WA,47.6062095,-122.3320708
2017-09-01,"San Diego, CA",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.capitalgazette.com/news/annapolis/ac-cn-statehouse-lightshow-0903-story.html,1, CA,32.715738,-117.1610838
2017-09-01,"Atlanta, GA",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.capitalgazette.com/news/annapolis/ac-cn-statehouse-lightshow-0903-story.html,1, GA,33.7489954,-84.3879824
2017-09-01,"Toledo, OH",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.capitalgazette.com/news/annapolis/ac-cn-statehouse-lightshow-0903-story.html,1, OH,41.6528052,-83.5378674
2017-09-09,"Upland, CA",50.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.sbsun.com/2017/09/09/united4love-rally-celebrates-canceling-of-pro-trump-gathering-in-upland/,2, CA,34.09751,-117.6483876
2017-09-09,"Omaha, NE",20.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.omaha.com/news/metro/people-show-opposition-to-white-supremacy-at-millard-demonstration/article_c04ba216-95c6-11e7-87ac-57dbfdaabb76.html,1, NE,41.2565369,-95.9345034
2017-09-10,"Tarzana, CA",500.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.dailynews.com/2017/09/10/valley-residents-of-many-faiths-meet-and-march-for-unity/,1, CA,34.1494848,-118.5506158
2017-09-11,"Muskegon, MI",250.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.mlive.com/news/muskegon/index.ssf/2017/09/love_lives_here_rally_denounce.html,1, MI,43.2341813,-86.24839209999999
2017-09-12,"Detroit, MI",200.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.battlecreekenquirer.com/story/news/2017/09/12/protesters-kid-rock-little-caesars-arena/659135001/,8, MI,42.331427,-83.0457538
2017-09-14,"Manhattan, KS",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.atchisonglobenow.com/news/kansas-state-students-rally-against-white-nationalism/article_a569d620-f343-511d-abd7-7bc028b07566.html,4, KS,39.18360819999999,-96.57166939999999
2017-09-16,"Elcho, WI",20.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.waow.com/story/36383701/2017/09/16/confederate-controversy-leads-to-protest,1, WI,45.4280249,-89.1773611
2017-09-17,"Seattle, WA",50.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://komonews.com/news/local/activists-plan-to-rally-ahead-of-seahawks-game-today,2, WA,47.6062095,-122.3320708
2017-09-17,"Baltimore, MD",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.baltimoresun.com/news/bal-colin-kaepernick-ravens-protest-pg-20170917-photogallery.html,1, MD,39.2903848,-76.6121893
2017-09-17,"Memphis, TN",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.commercialappeal.com/story/news/2017/09/17/martin-luther-king-memphis-peace-justice-civil-rights/639505001/,1, TN,35.1495343,-90.0489801
2017-09-17,"Montpelier, VT",200.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://vtdigger.org/2017/09/19/montpelier-sophomores-organize-rally-racism/,1, VT,44.26005929999999,-72.5753869
2017-09-18,"Burlington, VT",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.burlingtonfreepress.com/story/news/2017/10/02/uvm-president-responds-students-racial-justice-demands/718642001/,1, VT,44.4758825,-73.21207199999999
2017-09-20,"Ann Arbor, MI",150.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.mlive.com/news/ann-arbor/index.ssf/2017/09/man_arrested_during_protest_of.html,1, MI,42.2808256,-83.7430378
2017-09-21,"Edwardsville, IL",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.bnd.com/news/local/article174660606.html,2, IL,38.8114364,-89.95315699999999
2017-09-21,"Galloway, NJ",100.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.pressofatlanticcity.com/news/top_three/stockton-students-hold-rally-against-white-supremacist-propaganda-on-campus/article_9277e6f4-ae18-559c-84ca-5f4ed129466f.html,2, NJ,39.4928235,-74.5596879
2017-09-22,"Albuquerque, NM",300.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.kob.com/albuquerque-news/protesters-downtown-black-lives-matter-demonstration/4611611/?cat=504,4, NM,35.0843859,-106.650422
2017-09-22,"Eugene, OR",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://kval.com/news/local/north-eugene-students-march-down-river-road-following-graffiti-incident,1, OR,44.0520691,-123.0867536
2017-09-23,"Berkeley, CA",300.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.dailycal.org/2017/09/23/hundreds-flood-berkeley-streets-community-march-white-supremacy/,8, CA,37.8715226,-122.273042
2017-09-23,"Wheaton, IL",100.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.dailyherald.com/news/20170923/more-than-100-people-protest-wheaton-landlord-over-back-to-vietnam-sign,1, IL,41.8661403,-88.1070127
2017-09-23,"Washington, DC",1.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.sfgate.com/raiders/article/Trump-NFL-warriors-athletes-feud-raiders-Curry-12223802.php,1, DC,38.9071923,-77.0368707
2017-09-24,"Springfield, MO",1.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.theadvocate.com/nation_world/article_192e1862-a203-11e7-a3ad-3f5e7975b2e3.html,2, MO,37.2089572,-93.29229889999999
2017-09-25,"University of Michigan, Ann Arbor, MI",75.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.mlive.com/news/ann-arbor/index.ssf/2017/09/protesters_block_bus_terminal.html,3, MI,42.2780436,-83.7382241
2017-09-25,"University of Michigan, Ann Arbor, MI",1.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.mlive.com/news/ann-arbor/index.ssf/2017/09/black_umich_student_takes_knee.html,2, MI,42.2780436,-83.7382241
2017-09-25,"Albion, MI",100.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.mlive.com/news/jackson/index.ssf/2017/09/theres_a_culture_of_bigotry_on.html,1, MI,42.243097,-84.7530304
2017-09-25,"Dayton, OH",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://wdtn.com/2017/09/25/black-lives-matter-protest-in-miami-valley/,1, OH,39.7589478,-84.1916069
2017-09-26,"East Stroudsburg, PA",20.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.poconorecord.com/news/20170926/peaceful-protest-at-esu-encourages-diversity,1, PA,41.0030522,-75.1817547
2017-09-26,"Ann Arbor, MI",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.mlive.com/news/ann-arbor/index.ssf/2017/09/ann_arbor_street_closed_during.html,2, MI,42.2808256,-83.7430378
2017-09-27,"St. Louis, MO",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.ksdk.com/article/news/police-officer-facing-charges-for-pepper-spraying-protesters-after-stockley-decision/63-7133e432-93be-44e1-b60a-76d7078d64f8,1, MO,38.6270025,-90.19940419999999
2017-09-27,"Evesham, NJ",20.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.burlingtoncountytimes.com/news/local/supporters-rally-behind-evesham-pastor-targeted-by-accused-white-supremacist/article_7c1c379a-a3b8-11e7-afd4-f72a4b8b6d84.html,1, NJ,39.8522951,-74.88579890000001
2017-09-27,"Olympia, WA",200.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.theolympian.com/news/local/education/article175805991.html,1, WA,47.0378741,-122.9006951
2017-09-29,"Sherman, TX",25.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.heralddemocrat.com/news/20170929/local-protesters-call-for-end-to-racial-injustice,1, TX,33.6356618,-96.6088805
2017-09-30,"Boone, NC",30.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.wataugademocrat.com/news/boone-demonstration-held-for-racial-justice/article_0cc1bf8d-fd52-5777-af9e-5dfe91130cec.html,1, NC,36.216795,-81.6745517
2017-10-01,"Glens Falls, NY",125.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://poststar.com/news/local/community-comes-together-in-unity-march/article_ed41899a-10d9-5eaa-9f64-f15dc7222ed7.html,1, NY,43.3095164,-73.6440058
2017-10-01,"Holyoke, MA",100.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://wwlp.com/2017/10/01/residents-march-for-racial-injustice-in-holyoke/,1, MA,42.2042586,-72.6162009
2017-10-01,"Annapolis, MD",80.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.capitalgazette.com/news/annapolis/ac-cn-march-for-racial-justice-20171002-story.html,1, MD,38.9784453,-76.4921829
2017-10-01,"St. Louis, MO",200.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://news.stlpublicradio.org/post/stockley-protesters-turn-their-eyes-political-action,1, MO,38.6270025,-90.19940419999999
2017-10-01,"Grand Marais, MN",150.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.wtip.org/large-crowd-gathers-rally-against-racial-harassment-and-hate-speech,1, MN,47.7504469,-90.3342727
2017-10-01,"Gainesville, FL",30.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.alligator.org/news/article_9929c06a-a704-11e7-8b13-7ff688fc1f78.html,1, FL,29.6516344,-82.32482619999999
2017-10-03,"Brownsville, TX",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.brownsvilleherald.com/news/local/article_8a985f8c-a8aa-11e7-96e3-f3ba2184ff5d.html,1, TX,25.9017472,-97.4974838
2017-10-06,"Charlottesville, VA",3.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://hosted2.ap.org/TNCLE/3cb600d50a53461980204c7eba14c12e/Article_2017-10-07-VA--UVA%20Bicentennial-Arrests/id-7a4a20058c6b40348463b4c9a06fb33a,5, VA,38.0293059,-78.47667810000002
2017-10-08,"Milford, CT",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.nhregister.com/news/article/Milford-anti-hate-rally-gets-honks-thumbs-up-12262450.php,1, CT,41.2306979,-73.064036
2017-10-08,"Atlanta, GA",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://atlantadailyworld.com/2017/10/10/t-i-killer-mike-and-atl-residents-boycott-houstons-lenox-road-location/,1, GA,33.7489954,-84.3879824
2017-10-10,"Charlottesville, VA",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.dailyprogress.com/news/local/ct-charlottesville-planning-commission-meeting-ended-by-protesters/article_4fdf3208-ae2c-11e7-b2a3-3338e7168c22.html,1, VA,38.0293059,-78.47667810000002
2017-10-13,"Sturgis, SD",30.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.blackhillsfox.com/content/news/Sturgis-High-School-students-rally-for-untiy--450840083.html,1, SD,44.4097069,-103.5090786
2017-10-15,"Upper Perkiomen Valley, PA",200.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.dailylocal.com/general-news/20171018/regional-morning-briefing-rally-in-harrisburg-against-pipeline-rally-in-montco-against-racist-posts,2, PA,40.4066712,-75.4939019
2017-10-15,"Riverton, WY",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://dailyranger.com/story.php?id=29933&headline=after-another-incident-at-sheridan-college-local-march-speeches-target-intolerance-intimidation,1, WY,43.024673,-108.3806054
2017-10-16,"Cliffside Park, NJ",20.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://pix11.com/2017/10/16/student-walks-out-of-nj-high-school-to-protest-teaching-saying-speaking-american/,9, NJ,40.8214894,-73.9876388
2017-10-18,"Boston, MA",200.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.bostonglobe.com/metro/2017/10/20/boston-college-students-and-staff-march-protest-racial-incidents/WhXrJyQKLG3pIosdgqH53J/story.html,4, MA,42.3600825,-71.0588801
2017-10-18,"Lawrence, KS",15.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www2.ljworld.com/news/2017/oct/19/protest-lawrence-burger-king-causes-fast-food-rest/?city_local,1, KS,38.9716689,-95.2352501
2017-10-19,"Washington Township, NJ",170.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.philly.com/philly/news/new_jersey/the-n-word-a-scuffle-a-protest-racial-tensions-flare-at-washington-township-nj-school-20171019.html,2, NJ,39.7561387,-75.07279559999999
2017-10-19,"Austin, TX",20.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.dailytexanonline.com/2017/10/20/protestors-take-a-knee-during-city-council-meeting-to-protest-police-brutality,1, TX,30.267153,-97.7430608
2017-10-20,"Coatesville, PA",100.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.philly.com/philly/education/coatesville-high-school-protest-racism-carved-pumpkins-20171020.html,6, PA,39.9831616,-75.8238355
2017-10-20,"Boston, MA",100.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.bostonglobe.com/metro/2017/10/20/boston-college-students-and-staff-march-protest-racial-incidents/WhXrJyQKLG3pIosdgqH53J/story.html,1, MA,42.3600825,-71.0588801
2017-10-20,"Saginaw, MI",50.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.mlive.com/news/saginaw/index.ssf/2017/10/all_lives_matter_says_particip.html,1, MI,43.4194699,-83.9508068
2017-10-22,"Colorado State University, Fort Collins, CO",0.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://collegian.com/2017/10/student-organization-increases-awareness-of-police-brutality/,1, CO,40.5531717,-105.0866585
2017-10-24,"Boston, MA",200.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.bostonglobe.com/metro/2017/10/24/emerson-college-students-protest-administration-surface-level-progress-ending-racism/gceFqZq41qOpOsi1UJ2oOI/story.html,1, MA,42.3600825,-71.0588801
2017-10-24,"Spokane, WA",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.columbian.com/news/2017/oct/25/black-lives-matter-protest-unfolds-after-white-supremacist-pleads-not-guilty-to-hate-crime/,1, WA,47.6587802,-117.4260465
2017-10-25,"Murfreesboro, TN",40.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.dnj.com/story/news/2017/10/26/white-lives-matter-prayer-vigil-seeds-church/800602001/,3, TN,35.8456213,-86.39027
2017-10-26,"Ypsilanti, MI",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.easternecho.com/article/2017/10/students-in-silent-march-protest-racism-on-campus,1, MI,42.2411499,-83.61299389999999
2017-10-27,"Murfreesboro, TN",100.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.tennessean.com/story/news/2017/10/27/white-lives-matter-murfreesboro-prayer-vigil/807813001/,1, TN,35.8456213,-86.39027
2017-10-31,"St. Augustine, FL",20.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.firstcoastnews.com/news/local/st-augustine/woman-dressed-in-blackface-at-st-augustine-bunnery-causes-protest/487533516,4, FL,29.9012437,-81.31243409999999
2017-11-04,"Longview, TX",40.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.news-journal.com/news/2017/nov/04/longview-march-promotes-healing-divisions/,1, TX,32.5007037,-94.74048909999999
2017-11-05,"Gainesville, FL",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.alligator.org/news/article_3617875a-c3b5-11e7-98d3-4f7ad65638b6.html,1, FL,29.6516344,-82.32482619999999
2017-11-06,"Edison, NJ",150.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.mycentraljersey.com/story/news/local/how-we-live/race/2017/11/06/edison-unity-rally-calls-end-hatred-and-racism/835830001/,1, NJ,40.5187154,-74.4120953
2017-11-06,"Blacksburg, VA",100.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.wdbj7.com/content/news/Virginia-Tech-students-protest-and-march-against-white-supremacy-455725723.html,1, VA,37.2295733,-80.4139393
2017-11-07,"Baltimore, MD",20.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.baltimoresun.com/news/maryland/education/bs-md-gilman-roland-park-rally-20171107-story.html,1, MD,39.2903848,-76.6121893
2017-11-07,"Jeffersontown, KY",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.courier-journal.com/story/news/education/2017/11/07/protest-over-jeffersontown-hs-incident-temporarily-stops-jcps-board-meeting/842564001/,1, KY,38.1942356,-85.5644033
2017-11-10,"Victorville, CA",50.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.vvdailypress.com/news/20171110/protesters-march-outside-rancho-motor-company-amid-racial-discrimination-allegations,2, CA,34.5362184,-117.2927641
2017-11-11,"Ogden, UT",20.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.standard.net/Police-Fire/2017/11/11/Demonstrators-protest-death-of-Ogden-man-William-Torrence-at-Halloween-party,1, UT,41.223,-111.9738304
2017-11-12,"Springfield, MO",0.0,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.news-leader.com/story/news/local/2017/11/12/group-gathers-springfield-protest-racism-inequality/856728001/,1, MO,37.2089572,-93.29229889999999
